filename,density_count,mean_iou
4_026460.txt,1,0.0
3_003210.txt,2,0.13665273487188806
2_104880.txt,6,0.025667898603036778
3_021450.txt,1,0.0
5_095610.txt,1,0.0
3_103410.txt,1,0.0
5_134010.txt,1,0.0
2_111600.txt,1,0.0
2_065940.txt,1,0.0
5_121920.txt,1,0.0
3_044340.txt,1,0.0
4_039570.txt,2,0.10120854573572362
3_137730.txt,6,0.04701646494187549
2_117270.txt,2,3.195943248213554e-06
5_046920.txt,2,0.2847130138283765
4_009120.txt,2,0.0
2_106140.txt,1,0.0
2_111960.txt,1,0.0
2_136530.txt,2,0.048989541558543626
3_003120.txt,2,0.04232365145228206
5_141300.txt,1,0.0
3_044730.txt,1,0.0
4_093810.txt,1,0.0
3_098460.txt,1,0.0
3_021720.txt,1,0.0
4_031260.txt,2,0.061615048761578535
3_127980.txt,1,0.0
1_087720.txt,9,0.04212656909110152
2_106200.txt,1,0.0
4_045420.txt,1,0.0
4_057900.txt,2,0.479117096137296
3_042480.txt,1,0.0
3_137490.txt,8,0.03251570767440831
4_084120.txt,3,0.013473197959772885
3_081060.txt,8,0.045544323298197055
3_077730.txt,1,0.0
3_117030.txt,2,0.0
2_014520.txt,2,0.02817137696215057
4_006990.txt,1,0.0
3_097980.txt,4,0.02688835932339397
5_128730.txt,2,0.0
3_119760.txt,2,0.669757963693816
3_064561.txt,2,0.025940258797920154
5_064710.txt,1,0.0
4_018450.txt,3,0.1078736392111177
4_004740.txt,1,0.0
2_111750.txt,1,0.0
3_122490.txt,1,0.0
2_010320.txt,2,0.0
5_028050.txt,7,0.03787660022072189
3_137310.txt,11,0.03625360167432935
2_084810.txt,11,0.04070310555386164
1_057060.txt,1,0.0
3_043800.txt,1,0.0
3_082620.txt,1,0.0
4_039450.txt,2,0.12281432139883428
5_027990.txt,7,0.03644046634816527
3_067980.txt,1,0.0
3_080880.txt,1,0.0
2_135150.txt,2,0.0
5_099900.txt,8,0.04740509239542951
2_011040.txt,1,0.0
5_180480.txt,1,0.0
2_117750.txt,1,0.0
5_069600.txt,1,0.0
3_090450.txt,1,0.0
2_122850.txt,1,0.0
2_084450.txt,5,0.07404352092710524
2_098640.txt,1,0.0
1_070560.txt,1,0.0
3_025950.txt,1,0.0
3_056370.txt,3,0.0
2_019740.txt,7,0.025951148853123246
4_040800.txt,1,0.0
2_036240.txt,1,0.0
2_144840.txt,1,0.0
2_010830.txt,2,0.0
4_002850.txt,2,0.0
4_025680.txt,4,0.05165594190920362
2_010710.txt,1,0.0
5_086130.txt,2,0.0
5_102930.txt,2,0.1108357261598911
4_068160.txt,7,0.015654241486735734
1_082650.txt,1,0.0
2_072420.txt,1,0.0
5_035070.txt,3,0.024836150396688485
5_155190.txt,2,0.09081213461842316
3_045570.txt,1,0.0
2_032460.txt,1,0.0
4_083820.txt,5,0.07851920497802145
1_038070.txt,1,0.0
2_042300.txt,4,0.04399550320121207
3_111000.txt,4,0.036625701778016655
4_003930.txt,3,0.005830831758267582
4_020880.txt,3,0.07099693003716274
3_039810.txt,1,0.0
3_019170.txt,1,0.0
5_011130.txt,1,0.0
3_090510.txt,2,0.19428660387639146
5_072720.txt,1,0.0
4_075690.txt,4,0.021140588126809603
5_094290.txt,2,0.0
2_011610.txt,1,0.0
1_078030.txt,1,0.0
2_033840.txt,1,0.0
4_002970.txt,1,0.0
2_114210.txt,3,0.0
3_007710.txt,1,0.0
5_146190.txt,1,0.0
5_072900.txt,2,0.0
2_013440.txt,4,0.12890461218282714
3_028860.txt,1,0.0
